384.121900 67.659900 3748.052000 56.689410
377.957300 40.885000 1526.464000 20.151980
933.039700 51.059100 1796.488000 45.022950
988.125700 22.669200 4022.984000 31.409860
341.153400 26.275400 1114.183000 17.937740
319.915000 11.280700 1533.921000 31.564100
331.851700 5.203500 718.324600 22.210150
8.267700 9.444300 422.710500 16.555540
909.073200 4.560100 551.515900 18.900290
727.882900 5.571900 565.388900 18.465740
302.704000 7.214400 767.475900 20.249690
326.879300 943.477000 229.053900 16.672820
385.017000 940.691800 680.771000 24.787500
173.008600 940.452700 169.616000 15.120230
262.330700 934.974000 670.438200 18.553460
79.896600 937.725300 118.227600 10.470640
56.942500 927.914500 -96.088720 24.852920
719.300000 932.550400 207.574300 15.895050
264.732400 958.799300 176.003200 11.253930
508.401700 914.580600 217.651100 10.721950
287.456100 905.748500 486.890400 12.948180
250.926900 910.331200 762.005700 17.530400
260.496800 903.965700 389.861000 12.050210
286.657600 892.063300 1077.413000 13.108180
273.783900 886.102800 1278.234000 16.509840
927.241400 910.164700 639.140000 23.190080
200.414600 907.305700 586.617100 23.565150
715.479600 901.355800 964.809300 25.267590
86.446400 893.915600 202.438600 19.308260
352.521700 885.137000 2187.112000 23.784620
551.025600 899.662700 263.611300 15.644360
549.491100 875.761400 418.619000 13.747810
696.629000 868.240600 469.831100 26.238560
359.842100 864.028300 127.243200 14.551100
22.040100 859.004800 290.834200 15.312310
952.141200 854.345800 682.633600 27.341650
739.379600 849.836000 360.981000 12.222250
912.864000 851.198200 202.018400 16.037430
317.477400 848.244800 365.485800 22.737550
784.716900 843.481000 88.200160 12.195650
850.836100 839.487900 205.171600 17.359850
832.738600 833.268900 221.406000 17.784910
996.468800 810.486000 459.821000 10.257570
785.389300 802.688700 2241.926000 34.163400
680.816800 766.681100 3013.302000 47.144070
658.869100 742.222900 398.064100 17.610000
423.043700 775.070200 806.643600 28.056820
772.523100 739.514300 422.086600 19.775250
757.835100 765.689800 341.791400 15.441070
737.456700 745.795900 -1733.039000 53.579450
513.053100 760.641900 92.132430 9.294219
589.694700 748.041300 299.992800 13.533550
611.192700 729.946200 2249.813000 29.959950
519.186100 709.855700 1560.170000 27.153710
524.496100 736.358800 1532.784000 24.999520
533.635300 724.076000 436.926500 17.637070
75.981700 732.605100 526.275200 17.415880
217.277800 678.898700 4818.130000 151.026100
528.404400 686.341600 1468.180000 17.894130
194.364400 604.725400 3424.437000 50.960180
562.105500 688.316500 170.290600 16.017160
272.998200 698.611900 1028.667000 34.001420
583.467700 676.894000 343.512500 13.193330
640.254000 671.386500 105.276200 11.225040
179.380100 615.466900 4054.250000 53.219940
73.187200 646.150600 3302.885000 51.306650
542.257300 629.153100 2353.828000 30.294110
824.321200 620.271100 1455.378000 20.340270
512.770000 619.118600 1278.146000 22.290400
99.902000 611.287200 1016.534000 23.620920
958.227900 607.315200 500.078400 27.542830
602.384000 598.536900 456.139100 22.464540
812.348000 588.276200 2588.192000 22.723260
567.133500 576.213400 274.837300 16.724140
559.309400 587.179200 1883.945000 44.697190
602.469900 707.624200 126.837400 10.812430
489.549200 586.481400 501.974800 22.155490
879.316200 586.676500 316.900600 11.623010
222.806400 588.783400 244.039600 15.659450
901.662400 569.463700 464.672300 20.674660
924.854000 576.151900 1885.974000 39.969590
914.105800 561.038000 573.490100 21.811240
933.447400 547.423300 1463.838000 28.460220
474.529500 579.932900 140.224400 11.549320
473.209800 572.173900 186.454900 13.571180
481.514500 569.299000 477.667300 21.914160
457.834400 575.993700 84.044240 9.316154
304.709000 573.017000 608.602500 18.762330
159.305000 569.129200 774.617000 22.158890
991.938300 552.464700 1238.609000 27.812690
549.571900 569.617200 534.892200 22.478990
406.218500 569.385500 329.789500 20.388110
439.794800 560.767200 514.935500 16.535900
455.688900 557.715000 513.522100 24.150450
581.223400 563.931200 645.370500 24.735030
572.441500 542.197500 986.468600 31.057640
573.496100 520.609300 802.143800 24.537310
87.416200 548.993300 415.255200 22.522290
88.542900 527.029900 550.898900 14.562000
69.012900 520.471700 1925.308000 39.480030
513.836900 585.826800 874.123400 29.001600
392.096000 541.653900 411.496500 19.240860
833.717300 538.641200 144.796200 9.329095
777.307700 528.744100 960.281400 14.340390
537.848400 518.325900 280.462300 15.344100
93.859300 492.853400 649.275600 19.086070
117.850200 488.502900 1062.073000 29.805730
113.464600 508.656700 605.030700 16.592580
5.070200 511.100500 82.538370 8.901455
385.766700 511.517800 163.020200 12.912980
544.084600 521.084500 466.687000 20.387330
397.570400 489.047800 992.628200 28.787610
459.514700 506.501900 82.908100 7.978112
71.839000 508.872500 502.784500 18.138690
780.755800 499.006300 72.818590 8.593611
141.540900 484.446300 520.085200 16.338340
733.187900 480.560400 318.730100 13.747810
118.627200 522.296600 2062.721000 30.431840
446.974200 481.430200 121.412800 8.452466
234.855400 476.309100 198.615800 11.167030
891.588100 470.747900 1295.808000 37.550610
368.437400 469.168300 493.786200 19.403240
64.407700 454.482200 609.454500 22.413810
7.651600 466.306000 1272.237000 24.583520
31.509900 446.906800 4634.138000 39.338930
740.416300 457.533600 84.752890 11.899130
405.569600 461.225900 1807.728000 37.133170
722.485000 454.862100 953.191300 17.266070
3.317900 441.351700 280.507300 10.792950
533.501800 433.539400 1239.705000 35.887930
474.284500 410.451800 601.952900 24.234470
465.324500 425.310500 1375.886000 36.545700
507.339100 426.947600 167.148100 12.913880
500.421400 420.914200 267.538600 16.261580
167.923700 427.138900 261.966200 18.623350
393.212400 426.284500 548.102900 25.700860
454.105800 415.788200 490.183700 21.753570
514.519300 415.057000 286.909600 16.889600
427.135400 410.331500 2314.512000 46.085140
31.689500 412.802200 1033.774000 26.002340
522.687300 424.142100 329.648600 17.767760
90.501400 383.542900 317.878200 12.459080
628.367700 377.590900 343.539300 22.158890
408.292000 360.056600 413.819600 12.275270
295.191700 360.444300 104.788200 14.280780
510.236900 337.095800 1837.911000 60.201070
485.268800 341.366300 577.203100 20.647900
476.292800 335.949500 245.243200 12.185350
504.962600 347.721400 378.384600 17.436850
491.751100 327.062700 226.932600 14.247450
630.082600 341.415700 642.919700 32.963630
820.620700 327.659100 792.257400 19.888210
168.366900 319.952400 664.664100 28.878170
328.191300 317.146200 150.994800 12.511100
167.474800 289.292900 191.011500 12.517600
170.451200 281.179200 748.332600 26.417140
634.210600 257.736800 1033.865000 29.598850
647.988800 298.097400 2605.679000 47.719970
661.171300 264.303300 1802.206000 23.804350
166.431300 298.150600 968.948700 31.202660
144.153300 260.897900 622.918800 21.558790
135.654100 283.903900 1088.441000 33.000640
913.842800 295.612300 294.043500 20.083200
241.475400 289.339200 482.823200 14.051540
663.144800 276.225600 409.945900 10.586980
497.973000 268.353200 542.982600 25.267590
518.927200 261.436800 665.829200 23.688850
528.842600 286.834300 281.855300 27.103060
546.609900 256.844400 1274.544000 42.308410
549.580800 241.185700 791.007300 28.607000
130.931600 260.866100 805.535700 22.402000
37.694400 213.282300 267.342500 12.007800
731.816200 211.969400 404.736800 18.780680
740.474200 212.650500 109.951200 9.886097
704.532000 210.278800 81.117100 9.501551
431.050500 191.957500 1372.110000 30.548160
449.668700 175.155200 3117.387000 45.579170
548.804000 195.504500 78.273350 7.342199
836.214800 187.079000 206.912500 12.301700
741.031000 163.239700 658.786400 30.962090
82.722800 159.229100 361.017300 19.207080
888.173500 153.072500 739.848300 15.184530
452.139200 145.347300 568.200600 28.126180
431.025800 144.791500 194.183500 12.198310
511.619900 145.079000 372.140200 22.392150
574.896400 156.086600 661.211200 19.542300
863.605200 137.300200 581.859100 25.864600
521.944200 133.663200 480.535200 15.373890
535.042600 121.897900 1253.822000 20.404040
429.290200 127.805300 229.021400 18.675590
879.146100 119.836100 141.560400 13.019890
481.461500 119.528400 318.523600 20.276310
49.621200 91.717000 876.007000 15.184530
449.701400 58.731500 299.610800 14.394030
338.023300 52.035400 527.641600 15.417990
119.185400 45.506800 164.092400 10.991160
673.485700 44.552600 409.324100 27.836030
837.201800 976.300000 1024.957000 22.024450
821.856600 972.515000 499.726200 15.796960
176.005100 975.397400 127.141900 14.860260
212.826700 963.161200 864.731200 28.160800
571.299100 951.598300 1126.941000 40.424290
561.133100 917.724700 739.614300 54.110190
34.142400 954.634300 212.511700 14.816490
